user_id,post_id,author_id,age_group,gender,location,professional_field,experience_years,education,network_size,previous_interactions,post_topic,content_type,engagement,author_user_similarity,topic_similarity,post_age_hours,author_experience,author_network_size,network_distance,interaction_probability,interaction
U1655,P00215,A1870,56+,Male,Delhi,Data Science,22.3,Bachelors,471,19,Finance,Video,0.5149,0.3616,0.5101,18.5,13.1,938,3,0.5218,0
U2853,P03697,A1856,36-45,Male,Mumbai,Finance,4.9,Masters,189,17,Machine Learning,Text,0.3299,0.9308,0.7115,7.0,9.2,157,2,0.7837,1
U1091,P00838,A1316,18-25,Male,Pune,Engineering,6.8,Bachelors,316,12,Software,Image,0.3239,0.6925,0.3274,12.9,24.6,146,1,0.5278,0
U0486,P01955,A1150,26-35,Female,Other,Data Science,4.8,Diploma,821,15,Leadership,Text,0.4313,0.5299,0.4741,4.7,3.2,403,1,0.5496,1
U0205,P02663,A1805,18-25,Female,Mumbai,Computer Science,3.2,PhD,450,15,Data Science,Article,0.101,0.5465,0.6987,19.6,9.9,400,2,0.5116,0
U2554,P03353,A0757,56+,Male,Chennai,Computer Science,1.0,Masters,1042,17,Design,Job Opportunity,0.5642,0.507,0.4248,13.8,2.6,119,3,0.4882,0
U1979,P03725,A1358,36-45,Female,Other,Marketing,0.5,Masters,166,21,Machine Learning,Video,0.4594,0.239,0.7625,10.4,6.2,126,2,0.5072,1
U0579,P00935,A1679,46-55,Female,Other,Computer Science,3.8,Bachelors,188,23,Data Science,Image,0.3472,0.2723,0.6847,35.8,3.2,1002,3,0.4029,0
U0835,P02737,A0504,36-45,Male,Bengaluru,Business,4.2,Bachelors,137,13,Software,Article,0.5265,0.3956,0.7407,121.3,4.7,853,3,0.3399,0
U1198,P04399,A0413,36-45,Female,Other,Engineering,6.9,Bachelors,264,18,AI,Job Opportunity,0.6391,0.3558,0.5313,23.5,9.2,436,4,0.432,1
U1716,P01340,A1206,36-45,Male,Mumbai,Data Science,9.4,Bachelors,194,20,Design,Text,0.9444,0.0443,0.718,8.2,2.4,588,2,0.5828,1
U1100,P04072,A0449,18-25,Female,Mumbai,Data Science,4.3,Bachelors,155,16,Software,Job Opportunity,0.3305,0.6171,0.887,9.7,9.5,208,2,0.7052,1
U0748,P04304,A0897,26-35,Female,Pune,Business,9.3,Masters,317,18,Software,Text,0.4036,0.639,0.2949,18.8,9.0,137,4,0.4395,1
U1022,P00740,A0656,36-45,Male,Other,Data Science,8.9,Bachelors,217,17,Machine Learning,Article,0.1612,0.5481,0.6229,21.8,11.4,217,5,0.4153,1
U1657,P00380,A1832,18-25,Female,Kolkata,Engineering,1.4,Diploma,164,14,Machine Learning,Job Opportunity,0.4475,0.9448,0.9415,76.6,10.3,135,3,0.7172,1
U0336,P01046,A1642,26-35,Male,Bengaluru,HR,2.3,Bachelors,153,31,Data Science,Image,0.5737,0.3899,0.8967,9.0,2.3,710,3,0.7236,1
U2155,P04870,A1444,26-35,Male,Hyderabad,Data Science,7.6,Bachelors,82,18,Leadership,Article,0.5043,0.3977,0.9313,21.5,14.0,113,4,0.6089,1
U0789,P03992,A0702,36-45,Male,Kolkata,Data Science,8.3,Bachelors,186,20,Software,Article,0.1446,0.4026,0.4534,19.2,2.5,843,1,0.4223,0
U1875,P00858,A0897,46-55,Male,Pune,Other,11.6,Diploma,267,14,Software,Text,0.2523,0.5858,0.7359,11.2,11.3,130,5,0.5318,1
U0033,P04064,A0671,26-35,Male,Mumbai,Finance,11.6,Bachelors,193,15,Leadership,Text,0.2003,0.6479,0.236,6.8,3.7,269,3,0.4238,0
U2491,P02847,A0182,56+,Male,Delhi,Computer Science,7.6,Masters,345,19,Finance,Text,0.3586,0.318,0.1026,12.1,9.4,236,4,0.2373,0
U2295,P02842,A1509,26-35,Female,Chennai,Marketing,2.4,Masters,637,15,AI,Article,0.0861,0.7507,0.3831,72.8,2.4,488,1,0.3918,1
U2706,P01354,A0795,26-35,Male,Bengaluru,Finance,6.2,Masters,106,15,Design,Video,0.5027,0.4025,0.4728,120.9,1.2,444,2,0.2851,0
U2482,P03811,A1050,18-25,Male,Mumbai,Engineering,9.7,Diploma,414,10,Design,Image,0.2403,0.5916,0.4946,94.8,21.6,176,4,0.2855,0
U0173,P01093,A1027,18-25,Female,Bengaluru,Computer Science,3.1,Bachelors,110,21,Data Science,Job Opportunity,0.1696,0.6771,0.6261,6.3,8.3,163,1,0.6558,0
U2855,P02182,A1236,36-45,Male,Pune,Data Science,7.1,Bachelors,834,16,Machine Learning,Article,0.3541,0.6653,0.1174,46.3,6.0,228,4,0.3091,0
U2652,P03465,A0102,26-35,Male,Other,Marketing,2.2,Masters,674,17,AI,Article,0.4684,0.8857,0.6074,111.9,4.8,619,4,0.4918,1
U1698,P04950,A0596,36-45,Male,Ahmedabad,Design,7.3,Bachelors,215,18,Software,Article,0.1176,0.3956,0.6459,40.4,2.5,276,3,0.3697,0
U0652,P03303,A0421,46-55,Male,Other,HR,2.1,Bachelors,361,12,Career,Image,0.3926,0.7272,0.6664,10.3,4.3,330,2,0.6466,1
U0700,P04600,A0135,26-35,Male,Pune,Data Science,6.7,Bachelors,105,17,Leadership,Video,0.5087,0.6368,0.1746,1.9,6.0,135,2,0.5046,1
U1649,P02749,A0399,46-55,Male,Bengaluru,Data Science,4.5,Bachelors,143,18,Marketing,Text,0.4039,0.7724,0.4771,3.1,4.7,2310,2,0.6709,1
U1161,P04470,A1331,18-25,Male,Hyderabad,Computer Science,6.1,Bachelors,377,24,Finance,Text,0.6279,0.2359,0.3654,16.7,9.0,280,4,0.37,1
U0788,P03371,A0786,26-35,Male,Chennai,Finance,2.9,Bachelors,87,18,Data Science,Text,0.6156,0.5223,0.5797,19.2,3.0,314,3,0.5707,0
U0708,P00346,A0402,36-45,Female,Pune,Business,5.2,Masters,247,19,Career,Article,0.0537,0.5579,0.7623,65.8,0.8,191,3,0.4304,0
U2343,P01641,A1596,36-45,Female,Chennai,Data Science,2.5,Bachelors,327,29,Machine Learning,Article,0.1578,0.8498,0.312,37.7,15.1,201,3,0.5198,0
U2272,P00549,A1356,26-35,Female,Mumbai,Data Science,3.6,Diploma,79,21,Design,Image,0.4717,0.6263,0.7829,9.2,5.5,257,3,0.7017,1
U2654,P00203,A0810,36-45,Male,Mumbai,Design,14.8,PhD,192,11,Software,Article,0.1885,0.907,0.8997,8.2,11.8,234,2,0.8011,1
U1253,P03760,A1693,18-25,Male,Ahmedabad,Business,3.7,Masters,50,21,Design,Text,0.214,0.9375,0.6768,2.9,6.8,425,2,0.7604,1
U0330,P02640,A0667,26-35,Male,Delhi,Design,3.2,Bachelors,215,16,Software,Article,0.4774,0.5971,0.5315,2.0,2.2,167,1,0.6402,0
U2931,P02271,A1000,26-35,Female,Hyderabad,HR,5.4,Bachelors,454,23,Finance,Text,0.1025,0.2365,0.5424,24.9,2.3,497,2,0.337,0
U1344,P01076,A0753,26-35,Male,Mumbai,Other,4.6,Masters,895,20,AI,Video,0.1278,0.5453,0.584,35.0,6.2,1077,2,0.4862,0
U0260,P03155,A0724,26-35,Male,Delhi,Finance,2.4,PhD,91,27,Finance,Text,0.4688,0.2324,0.6947,15.1,6.2,926,2,0.5348,1
U1171,P00701,A1289,26-35,Female,Pune,Marketing,0.5,Bachelors,227,20,Data Science,Image,0.0664,0.8405,0.7415,22.7,9.8,55,3,0.637,1
U1293,P00697,A1136,26-35,Male,Ahmedabad,Business,20.8,Bachelors,379,23,Data Science,Image,0.3777,0.7722,0.7407,18.6,4.3,123,1,0.8075,1
U1183,P00066,A1461,18-25,Female,Chennai,Data Science,0.6,PhD,229,20,Marketing,Article,0.2825,0.4252,0.5333,9.6,12.3,755,2,0.4605,1
U2855,P04610,A0346,36-45,Male,Pune,Data Science,7.1,Bachelors,834,16,Machine Learning,Article,0.461,0.3669,0.8872,2.0,4.0,21,3,0.6247,0
U1076,P03285,A1458,26-35,Male,Bengaluru,Engineering,11.2,Bachelors,535,20,Marketing,Image,0.4057,0.3432,0.8739,7.2,5.2,158,2,0.6592,1
U2259,P00105,A0242,18-25,Male,Kolkata,Marketing,11.9,Masters,357,14,AI,Job Opportunity,0.3253,0.5747,0.4356,6.0,11.5,352,2,0.521,1
U1756,P04873,A1645,26-35,Male,Other,Marketing,3.9,Diploma,179,15,Marketing,Job Opportunity,0.2339,0.697,0.5193,85.7,1.3,291,2,0.4043,0
U0094,P04087,A0190,26-35,Female,Hyderabad,Data Science,0.6,Bachelors,126,21,Software,Job Opportunity,0.4479,0.7042,0.5868,101.1,4.8,136,1,0.5256,0
U1592,P04525,A1844,18-25,Male,Other,HR,8.8,Bachelors,100,26,Design,Text,0.373,0.53,0.5345,14.7,12.1,483,3,0.56,0
U1754,P04614,A0290,36-45,Male,Ahmedabad,Computer Science,1.8,Bachelors,136,17,Marketing,Video,0.3841,0.4369,0.9044,21.8,4.3,476,3,0.5794,0
U2952,P02182,A0621,36-45,Male,Pune,Marketing,5.7,Bachelors,264,14,Machine Learning,Article,0.3541,0.3709,0.7224,46.3,6.0,228,4,0.3887,0
U0816,P02040,A0381,46-55,Male,Delhi,Computer Science,1.8,Bachelors,149,24,Leadership,Video,0.3061,0.2669,0.7956,1.9,6.7,472,3,0.5236,1
U2463,P04323,A0704,18-25,Male,Hyderabad,Engineering,2.2,Masters,567,15,Marketing,Video,0.3004,0.6867,0.5927,56.8,9.8,406,2,0.5143,0
U2344,P03898,A1494,26-35,Female,Bengaluru,Computer Science,5.7,Bachelors,268,16,Data Science,Text,0.2179,0.8283,0.7922,36.8,4.3,287,2,0.6958,1
U0134,P01604,A0845,26-35,Male,Delhi,Design,7.9,Bachelors,151,17,Software,Video,0.2593,0.4919,0.6614,41.3,1.7,325,2,0.499,1
U0088,P04722,A1976,26-35,Male,Delhi,HR,9.4,Bachelors,135,18,Machine Learning,Article,0.4123,0.4547,0.7507,30.4,7.7,1803,5,0.4965,0
U0630,P04372,A0652,36-45,Male,Chennai,Engineering,4.9,Masters,190,24,Marketing,Video,0.1284,0.4484,0.7228,77.9,3.0,158,2,0.4226,1
U0601,P04263,A0281,26-35,Male,Mumbai,Marketing,3.0,Bachelors,355,20,Leadership,Video,0.4204,0.6094,0.4279,9.8,3.1,2949,3,0.5401,0
U2485,P04381,A1433,36-45,Female,Kolkata,Data Science,6.6,Bachelors,198,17,Leadership,Text,0.5262,0.6123,0.8932,44.3,1.7,920,4,0.6347,0
U1908,P01454,A0385,18-25,Male,Ahmedabad,Computer Science,10.1,Bachelors,260,16,Software,Video,0.136,0.7771,0.562,34.5,2.0,324,1,0.6005,1
U2715,P00098,A1144,46-55,Male,Mumbai,Business,3.4,Bachelors,165,12,Leadership,Image,0.6289,0.6248,0.4908,8.7,3.6,81,3,0.5835,1
U0734,P00978,A1808,26-35,Female,Kolkata,Computer Science,3.7,Bachelors,222,17,Design,Text,0.3075,0.7399,0.87,28.9,1.1,599,3,0.6766,1
U2216,P03783,A0820,18-25,Male,Mumbai,Computer Science,1.7,Bachelors,194,21,Data Science,Image,0.1247,0.3,0.8303,23.5,2.8,178,4,0.4163,0
U1845,P02720,A1077,18-25,Male,Mumbai,Data Science,2.1,Bachelors,572,11,Finance,Article,0.3955,0.6367,0.5753,15.8,7.1,423,3,0.5396,1
U1361,P01845,A0098,36-45,Male,Pune,HR,2.0,PhD,124,18,Leadership,Job Opportunity,0.618,0.247,0.6192,3.3,2.0,317,1,0.5471,1
U0334,P02893,A0810,46-55,Male,Bengaluru,Design,7.6,Masters,60,22,Leadership,Image,0.2722,0.5974,0.4754,11.3,11.9,364,3,0.5406,1
U1800,P01078,A0615,36-45,Female,Delhi,Business,10.1,Masters,189,15,AI,Article,0.1638,0.6389,0.9131,11.6,5.3,622,1,0.718,0
U2234,P01745,A0088,56+,Male,Hyderabad,HR,4.6,Bachelors,193,15,Career,Article,0.2939,0.6523,0.2024,3.6,8.3,94,3,0.4105,1
U1639,P03286,A1774,18-25,Male,Hyderabad,Design,5.7,PhD,109,17,Leadership,Video,0.0888,0.3513,0.6816,61.2,5.0,81,4,0.2887,0
U2800,P02004,A0829,36-45,Male,Bengaluru,Data Science,5.1,Bachelors,357,16,Finance,Text,0.3128,0.2567,0.4388,65.6,8.1,102,3,0.2406,0
U0988,P02716,A1161,18-25,Male,Mumbai,HR,3.2,Bachelors,330,20,Design,Video,0.278,0.3864,0.8513,35.2,11.7,1751,3,0.5193,1
U1935,P00433,A1853,36-45,Female,Hyderabad,Finance,3.1,Bachelors,460,19,Leadership,Video,0.6268,0.4942,0.2733,61.6,1.8,78,4,0.3252,1
U1912,P01808,A0828,18-25,Male,Mumbai,Design,5.7,PhD,76,13,AI,Article,0.1908,0.4076,0.5656,1.0,3.1,81,3,0.4174,1
U0719,P00316,A1853,36-45,Female,Hyderabad,Business,5.0,PhD,271,15,Machine Learning,Article,0.2218,0.6294,0.4594,10.0,3.7,102,4,0.4371,0
U2430,P00270,A1805,36-45,Female,Hyderabad,Business,13.4,Bachelors,471,12,Career,Text,0.1384,0.4529,0.5656,68.5,5.9,110,3,0.3104,0
U0888,P03405,A1405,18-25,Female,Delhi,HR,5.4,Diploma,220,17,AI,Article,0.2427,0.8093,0.6486,34.5,1.3,945,4,0.5793,1
U2945,P00005,A1806,26-35,Male,Kolkata,Computer Science,6.2,Bachelors,281,26,Finance,Text,0.3171,0.4068,0.7802,7.4,14.8,168,3,0.5977,1
U1432,P02160,A1023,26-35,Female,Hyderabad,Engineering,6.1,PhD,90,11,Career,Image,0.1681,0.5834,0.9446,47.2,2.9,298,2,0.573,0
U2683,P01912,A0428,18-25,Male,Kolkata,Business,2.2,Bachelors,303,15,Data Science,Job Opportunity,0.1941,0.5641,0.2461,58.7,13.8,216,3,0.254,0
U0650,P01713,A1644,18-25,Female,Bengaluru,Marketing,4.4,Bachelors,62,17,Finance,Video,0.5593,0.5151,0.4033,51.8,6.0,165,2,0.4488,1
U0173,P00738,A0668,18-25,Female,Bengaluru,Computer Science,3.1,Bachelors,110,21,Software,Video,0.0428,0.8444,0.7572,7.6,2.5,192,1,0.7412,0
U1051,P03940,A1062,36-45,Female,Other,Computer Science,2.5,Bachelors,165,14,Software,Text,0.459,0.4239,0.9541,29.6,2.0,223,3,0.5733,0
U2618,P01890,A1429,46-55,Female,Chennai,Computer Science,5.6,Diploma,360,16,AI,Article,0.4169,0.6169,0.8099,150.8,10.3,646,2,0.4238,0
U1469,P03124,A0301,36-45,Female,Kolkata,Marketing,5.3,Diploma,157,13,AI,Video,0.3781,0.1666,0.3907,17.8,4.1,153,4,0.2201,0
U0402,P00367,A0509,46-55,Female,Delhi,Engineering,3.9,Bachelors,215,21,Data Science,Text,0.3772,0.5985,0.845,10.1,3.8,122,2,0.7135,1
U0558,P02320,A0464,26-35,Female,Mumbai,Engineering,3.1,Bachelors,123,18,Finance,Text,0.6207,0.2453,0.8382,12.9,7.1,89,3,0.5598,0
U1379,P04240,A1694,36-45,Female,Bengaluru,Marketing,0.6,Bachelors,135,13,Data Science,Article,0.4283,0.7608,0.4851,22.0,1.7,343,1,0.6212,1
U1526,P00827,A1537,18-25,Female,Delhi,Finance,2.9,Bachelors,267,16,Leadership,Article,0.5703,0.43,0.3882,7.9,19.5,312,4,0.4087,0
U0394,P04465,A1314,36-45,Male,Mumbai,Data Science,3.9,Diploma,748,17,AI,Text,0.2448,0.6955,0.773,20.3,12.9,358,2,0.6732,0
U0101,P03895,A1669,46-55,Female,Pune,Data Science,4.3,Bachelors,172,21,Data Science,Video,0.4179,0.8822,0.6725,2.1,14.9,283,2,0.7842,1
U0272,P04281,A0723,18-25,Female,Delhi,Engineering,2.3,Masters,619,18,Machine Learning,Text,0.3702,0.6904,0.3611,3.2,6.5,36,4,0.4936,1
U0368,P04107,A1766,36-45,Female,Delhi,HR,7.2,Bachelors,243,15,AI,Article,0.844,0.6234,0.645,11.4,6.0,281,3,0.7101,1
U0547,P01158,A1560,26-35,Male,Mumbai,Engineering,5.6,Bachelors,147,18,Marketing,Article,0.292,0.3401,0.7446,4.1,2.2,415,3,0.512,0
U0093,P04159,A0573,26-35,Female,Hyderabad,Computer Science,1.1,Masters,207,18,Career,Text,0.134,0.7058,0.6852,66.2,8.1,440,4,0.4383,0
U0580,P04464,A1865,26-35,Male,Other,Computer Science,2.1,Bachelors,495,22,Marketing,Video,0.1991,0.462,0.9629,41.8,10.6,354,2,0.5907,1
U0807,P03906,A1224,36-45,Female,Pune,Engineering,13.3,Masters,47,19,Leadership,Image,0.1602,0.5139,0.7089,1.8,6.7,155,1,0.6331,0
U0618,P04496,A1070,26-35,Male,Ahmedabad,Computer Science,4.2,Bachelors,222,18,AI,Video,0.7092,0.6826,0.8317,14.9,3.2,461,3,0.7622,1
U0266,P01240,A1752,18-25,Male,Ahmedabad,Engineering,4.5,Bachelors,68,19,Finance,Article,0.0567,0.5245,0.9048,6.7,4.4,539,4,0.5537,0
U0766,P03583,A0965,18-25,Female,Hyderabad,Marketing,6.0,PhD,162,14,Finance,Article,0.2604,0.4322,0.4252,77.2,5.0,332,2,0.2781,0
U2950,P04531,A1172,46-55,Female,Mumbai,Finance,2.9,Masters,203,14,Data Science,Article,0.3586,0.3393,0.5184,12.9,5.2,365,2,0.4075,0
U0482,P04022,A1225,18-25,Female,Bengaluru,Finance,6.3,Bachelors,477,8,Marketing,Article,0.4764,0.3086,0.7725,3.7,5.7,78,2,0.5296,1
U2678,P04654,A0067,36-45,Female,Chennai,Other,9.6,Bachelors,722,15,Finance,Text,0.4662,0.2866,0.8964,2.2,2.6,650,1,0.6452,1
U0245,P04379,A1569,26-35,Male,Mumbai,Finance,5.1,Bachelors,107,19,Software,Text,0.1698,0.8808,0.7417,23.6,2.6,625,1,0.7522,0
U1984,P04108,A1969,18-25,Male,Other,Computer Science,5.3,Masters,359,18,AI,Text,0.2193,0.3805,0.6229,16.2,6.7,87,3,0.4175,0
U0184,P01325,A0950,26-35,Male,Hyderabad,Other,5.0,Bachelors,355,18,AI,Job Opportunity,0.4254,0.9018,0.36,4.7,5.5,191,1,0.7082,0
U0889,P03038,A0609,18-25,Female,Hyderabad,Computer Science,4.3,Diploma,364,22,Design,Job Opportunity,0.3197,0.4833,0.6521,23.4,4.4,469,3,0.52,0
U2039,P02347,A1816,26-35,Female,Mumbai,Design,2.3,PhD,484,16,Career,Text,0.6174,0.2514,0.3605,58.9,0.9,1421,3,0.2724,1
U1030,P03765,A0231,26-35,Female,Other,Engineering,6.2,Masters,207,19,Machine Learning,Text,0.4307,0.5616,0.5712,63.0,4.2,743,2,0.4833,1
U0150,P02260,A1691,18-25,Male,Chennai,Computer Science,9.3,Bachelors,229,15,Data Science,Article,0.4517,0.3404,0.6949,18.0,9.3,393,2,0.5253,1
U1050,P04613,A1274,18-25,Female,Delhi,Engineering,2.2,Diploma,261,17,Finance,Text,0.2379,0.6078,0.3126,8.6,9.1,161,4,0.3777,0
U2907,P02609,A1075,56+,Female,Bengaluru,Design,8.2,Diploma,176,13,Data Science,Text,0.3037,0.2674,0.8374,30.5,9.7,412,3,0.4395,1
U2623,P01228,A1560,18-25,Female,Delhi,Marketing,1.6,Diploma,974,15,Data Science,Article,0.2891,0.6094,0.5598,38.4,8.7,181,5,0.3952,0
U2216,P00789,A1963,18-25,Male,Mumbai,Computer Science,1.7,Bachelors,194,21,Marketing,Video,0.1015,0.8623,0.7626,29.8,7.3,84,2,0.7017,1
U2159,P01806,A1892,26-35,Male,Delhi,Computer Science,6.0,Bachelors,260,16,Career,Text,0.1042,0.2176,0.3847,70.1,4.8,234,2,0.1863,1
U0116,P01934,A0697,46-55,Female,Kolkata,Business,5.3,Masters,301,24,Marketing,Image,0.5878,0.5804,0.6451,2.4,1.1,163,4,0.6521,1
U0617,P04335,A1017,36-45,Male,Bengaluru,Computer Science,9.6,Bachelors,459,20,AI,Job Opportunity,0.5571,0.4122,0.8043,34.1,10.2,658,2,0.6467,1
U2430,P03525,A0235,36-45,Female,Hyderabad,Business,13.4,Bachelors,471,12,Software,Image,0.4054,0.4793,0.7637,15.3,10.5,689,3,0.577,1
U1220,P02736,A0271,18-25,Female,Delhi,Engineering,3.7,Masters,240,21,AI,Text,0.517,0.2128,0.7878,5.1,6.8,116,3,0.5263,1
U1605,P03509,A1611,18-25,Female,Other,Finance,1.1,Bachelors,881,23,Finance,Text,0.2224,0.682,0.6939,10.9,9.4,412,3,0.6187,0
U1333,P00333,A0464,26-35,Male,Bengaluru,Design,4.5,Bachelors,263,15,Leadership,Video,0.0551,0.132,0.3868,73.8,13.0,156,3,0.1332,0
U1180,P01876,A1551,18-25,Female,Bengaluru,Engineering,3.8,Bachelors,78,14,Marketing,Article,0.335,0.4592,0.6587,13.8,20.5,82,1,0.5549,1
U2327,P04194,A1543,18-25,Female,Chennai,Engineering,5.4,Bachelors,861,19,AI,Article,0.0578,0.6669,0.6473,26.2,4.3,557,2,0.5511,0
U2797,P04757,A0514,36-45,Male,Pune,Marketing,7.4,Masters,268,13,Software,Job Opportunity,0.4723,0.8072,0.5424,13.0,2.7,172,1,0.7112,1
U1992,P03062,A0674,36-45,Female,Other,Engineering,4.9,Masters,365,8,Design,Image,0.5087,0.3708,0.7806,23.2,4.8,549,5,0.409,1
U0258,P02093,A0217,18-25,Male,Mumbai,Business,6.8,Bachelors,1224,17,Data Science,Article,0.5984,0.642,0.4232,18.3,15.2,349,5,0.5235,0
U2017,P03335,A0395,18-25,Male,Kolkata,Marketing,2.3,Bachelors,293,22,Data Science,Video,0.3934,0.1126,0.8272,3.2,4.3,480,2,0.4942,0
U1127,P01316,A1032,26-35,Male,Bengaluru,Computer Science,10.5,PhD,463,21,Finance,Text,0.7428,0.6342,0.6845,47.4,3.9,128,3,0.7008,1
U2646,P00627,A0280,46-55,Male,Bengaluru,Computer Science,4.2,Bachelors,56,20,AI,Article,0.2639,0.9472,0.5,98.8,0.5,646,3,0.5235,1
U2756,P03118,A0219,36-45,Female,Delhi,Engineering,7.2,Masters,175,17,Machine Learning,Video,0.4353,0.6632,0.8705,60.1,3.8,123,2,0.6676,1
U2477,P02428,A1402,18-25,Male,Kolkata,Computer Science,10.1,Bachelors,307,18,Machine Learning,Text,0.5545,0.1684,0.4883,53.6,2.5,293,4,0.2776,0
U1625,P01450,A1029,26-35,Male,Bengaluru,Marketing,1.2,Bachelors,101,24,AI,Image,0.2724,0.2575,0.6963,152.4,6.0,1773,1,0.2583,0
U1478,P04439,A0941,56+,Male,Delhi,Finance,4.1,Bachelors,105,15,Software,Job Opportunity,0.2719,0.5294,0.5129,30.1,9.7,341,3,0.4216,0
U1856,P03096,A0239,56+,Female,Kolkata,Data Science,4.5,PhD,1308,12,Marketing,Article,0.394,0.728,0.5019,17.2,11.9,128,4,0.5167,0
U1137,P04680,A1666,26-35,Male,Mumbai,Engineering,9.3,Bachelors,71,32,Finance,Text,0.2119,0.7432,0.6508,5.4,3.4,1590,4,0.7046,1
U1980,P04384,A0664,18-25,Female,Bengaluru,Design,2.3,Bachelors,550,20,Design,Job Opportunity,0.2383,0.8498,0.1514,37.9,2.1,291,2,0.463,1
U0800,P01459,A0033,36-45,Male,Mumbai,Finance,3.7,Masters,508,15,Leadership,Article,0.4148,0.6835,0.5291,18.7,0.5,360,2,0.6044,1
U0433,P02769,A0332,36-45,Female,Mumbai,Design,10.8,Masters,391,11,Finance,Article,0.3768,0.3851,0.9263,14.8,3.2,1032,2,0.6141,1
U2444,P03475,A1092,26-35,Female,Bengaluru,Computer Science,8.6,Masters,514,27,Data Science,Video,0.2664,0.3914,0.794,17.4,3.1,555,2,0.6203,1
U2048,P03828,A0758,26-35,Female,Other,Marketing,3.2,Masters,639,13,Marketing,Image,0.5162,0.5704,0.6768,12.7,2.3,554,2,0.6094,0
U1698,P03063,A0279,36-45,Male,Ahmedabad,Design,7.3,Bachelors,215,18,Data Science,Article,0.4361,0.1928,0.2415,2.7,1.9,493,2,0.3005,0
U0863,P03309,A0594,36-45,Female,Mumbai,Computer Science,9.8,Bachelors,136,9,AI,Text,0.4033,0.4197,0.8325,7.4,1.9,997,4,0.5325,1
U2975,P03942,A0969,26-35,Female,Delhi,Computer Science,8.6,Bachelors,39,20,Finance,Video,0.3373,0.4285,0.645,87.9,2.7,243,3,0.372,1
U2459,P02848,A1694,18-25,Male,Hyderabad,Business,5.6,Masters,105,19,Career,Article,0.2712,0.613,0.5474,37.0,10.5,947,1,0.5563,0
U1418,P04870,A0102,26-35,Male,Ahmedabad,Computer Science,11.1,Diploma,326,17,Leadership,Article,0.5043,0.2846,0.6337,21.5,14.0,113,3,0.459,1
U1191,P03547,A0166,26-35,Male,Pune,Other,6.2,Bachelors,149,14,Career,Article,0.1363,0.4967,0.8007,10.5,4.2,396,4,0.4957,1
U0091,P00348,A1551,18-25,Female,Mumbai,Engineering,3.7,Bachelors,539,23,Marketing,Job Opportunity,0.4326,0.6679,0.6127,12.0,1.7,489,3,0.6568,1
U1454,P02424,A1512,56+,Female,Hyderabad,Computer Science,11.3,Bachelors,109,16,Data Science,Text,0.2772,0.7411,0.6874,8.7,7.1,270,3,0.6624,0
U0299,P00165,A1993,36-45,Male,Delhi,Engineering,11.3,Masters,443,22,Software,Job Opportunity,0.7328,0.5683,0.455,147.7,9.4,379,5,0.3235,0
U2522,P01424,A0382,26-35,Male,Bengaluru,Computer Science,7.3,Masters,50,20,Finance,Text,0.5816,0.5568,0.8849,35.6,2.1,260,5,0.6477,1
U0374,P04206,A1396,26-35,Male,Chennai,Other,7.4,Bachelors,903,22,Design,Image,0.302,0.8434,0.5324,3.6,4.3,114,4,0.6656,0
U0190,P02448,A0596,18-25,Male,Hyderabad,Engineering,5.3,Bachelors,483,16,Machine Learning,Image,0.334,0.5572,0.3192,13.4,2.2,173,2,0.4468,0
U1458,P01627,A1410,26-35,Female,Kolkata,Computer Science,3.4,Bachelors,164,17,Machine Learning,Video,0.2097,0.7281,0.7563,13.1,9.2,332,2,0.6601,0
U0232,P01145,A1222,26-35,Male,Pune,HR,2.0,Bachelors,451,14,Machine Learning,Job Opportunity,0.206,0.5126,0.609,55.4,4.5,319,2,0.4043,0
U1862,P02780,A1239,56+,Female,Mumbai,Engineering,8.3,PhD,573,16,Design,Video,0.1395,0.7296,0.7025,3.2,2.8,421,3,0.6383,0
U1793,P02264,A0916,18-25,Male,Mumbai,Marketing,5.7,Bachelors,277,19,Machine Learning,Text,0.2644,0.4242,0.7781,3.2,2.8,862,1,0.6319,1
U0470,P03341,A1507,26-35,Female,Ahmedabad,Data Science,5.3,PhD,60,18,Machine Learning,Video,0.3829,0.5946,0.431,11.7,10.1,171,2,0.5214,1
U1868,P02791,A1472,18-25,Male,Delhi,Computer Science,4.2,PhD,655,20,Software,Job Opportunity,0.0572,0.2722,0.8749,5.1,2.8,127,1,0.5378,1
U2892,P01446,A0558,56+,Female,Chennai,Computer Science,4.4,Bachelors,430,16,Marketing,Image,0.4693,0.2664,0.2669,129.4,18.6,139,1,0.1696,1
U1539,P03593,A0970,36-45,Male,Mumbai,Marketing,4.5,Bachelors,184,16,Career,Job Opportunity,0.7337,0.3826,0.3914,204.5,3.3,170,1,0.1994,0
U2234,P00633,A1271,56+,Male,Hyderabad,HR,4.6,Bachelors,193,15,Marketing,Article,0.2806,0.0821,0.7987,15.8,8.8,138,4,0.325,0
U0854,P02390,A0788,46-55,Male,Bengaluru,Computer Science,3.0,Masters,32,8,Data Science,Video,0.8605,0.4287,0.5995,13.3,6.7,342,1,0.6243,1
U0241,P01180,A1620,46-55,Female,Hyderabad,Data Science,10.5,Bachelors,80,20,AI,Article,0.1962,0.7165,0.6812,20.1,6.5,138,4,0.5965,0
U1393,P04408,A1769,18-25,Male,Delhi,Design,2.0,Masters,238,21,AI,Image,0.0965,0.1709,0.8039,3.6,6.1,458,1,0.4658,0
