user_id,post_id,recommendation_score,interaction,rank
U1611,P00034,0.6208989,0,4
U1611,P00308,0.5285357,1,5
U1611,P02691,0.51538205,1,6
U1611,P03363,0.5018095,1,7
U1611,P02056,0.4756358,0,8
U1611,P01066,0.4663396,0,9
U1611,P03952,0.4340596,0,10
U1612,P01964,0.8031502,1,1
U1612,P00040,0.61438054,1,2
U1612,P02417,0.50266206,1,3
U1612,P01485,0.4982664,1,4
U1612,P02254,0.49685714,0,5
U1613,P00328,0.72049713,1,1
U1613,P02104,0.7078669,0,2
U1613,P02102,0.6232454,1,3
U1613,P01173,0.58897465,1,4
U1613,P03435,0.52521896,1,5
U1614,P04579,0.7830332,1,1
U1614,P00154,0.71782005,1,2
U1614,P02752,0.59043,1,3
U1614,P04547,0.5644775,1,4
U1614,P01367,0.4053714,0,5
U1614,P00930,0.35970172,1,6
U1614,P02605,0.25524324,0,7
U1615,P02837,0.72741336,1,1
U1615,P00022,0.632317,0,2
U1615,P04454,0.60499054,1,3
U1615,P00630,0.5568453,0,4
U1615,P00778,0.35132918,0,5
U1615,P01460,0.3294701,0,6
U1615,P03331,0.32044545,1,7
U1615,P03450,0.31316024,0,8
U1615,P00379,0.26417616,0,9
U1616,P00485,0.796201,0,1
U1616,P03400,0.7547556,1,2
U1616,P03324,0.6350472,1,3
U1616,P03500,0.58655065,0,4
U1616,P03858,0.5216138,1,5
U1616,P00079,0.43051174,0,6
U1616,P02988,0.3784675,0,7
U1617,P01274,0.7073848,1,1
U1617,P04211,0.63790864,1,2
U1617,P04549,0.5780507,1,3
U1617,P04364,0.45551157,0,4
U1617,P04099,0.4425989,0,5
U1617,P03829,0.3868705,1,6
U1618,P00946,0.71441984,1,1
U1618,P04127,0.54876107,1,2
U1618,P02040,0.48004118,1,3
U1618,P04972,0.4524923,0,4
U1618,P00795,0.35256088,0,5
U1618,P02264,0.29146093,0,6
U1618,P01086,0.26732174,0,7
U1619,P02393,0.6644144,1,1
U1619,P02790,0.5288901,1,2
U1619,P00100,0.5271245,1,3
U1619,P01223,0.5241963,1,4
U1619,P03141,0.5084194,1,5
U1619,P02351,0.48928845,1,6
U1619,P03511,0.4193176,0,7
U1619,P04946,0.37173805,1,8
U1619,P03226,0.3700006,1,9
U1619,P01244,0.3225615,0,10
U1620,P01188,0.71773285,0,1
U1620,P01320,0.40639803,1,2
U1620,P03244,0.24126454,0,3
U1620,P00222,0.20317315,0,4
U1620,P02007,0.097132795,0,5
U1621,P03855,0.7323492,1,1
U1621,P03086,0.7188941,0,2
U1621,P02283,0.6757312,0,3
U1621,P02137,0.6018269,0,4
U1621,P00816,0.47193953,1,5
U1621,P04949,0.4350027,1,6
U1621,P00190,0.39392266,0,7
U1621,P02023,0.2933928,0,8
U1621,P01724,0.29237133,0,9
U1621,P03555,0.2895644,0,10
U1622,P02433,0.64147156,0,1
U1622,P04508,0.6315294,1,2
U1622,P04467,0.57856745,0,3
U1622,P01067,0.51732355,1,4
U1622,P01730,0.46444115,1,5
U1622,P00061,0.46142018,1,6
U1622,P02896,0.20737739,0,7
U1623,P01305,0.7393816,0,1
U1623,P04332,0.702129,0,2
U1623,P01300,0.6647574,1,3
U1623,P02853,0.6437296,0,4
U1623,P04880,0.6353217,1,5
U1623,P03647,0.58631957,1,6
U1623,P00864,0.39447474,0,7
U1623,P04562,0.35492894,0,8
U1623,P04573,0.314217,0,9
U1623,P04323,0.26717174,0,10
U1624,P02370,0.87271017,1,1
U1624,P04635,0.84964055,1,2
U1624,P01199,0.51397264,0,3
U1624,P02585,0.44079572,1,4
U1624,P00469,0.41998616,1,5
U1624,P00508,0.3930719,0,6
U1624,P01797,0.3716427,1,7
U1624,P04131,0.23547383,0,8
U1624,P01981,0.14051557,0,9
U1625,P00464,0.80431545,1,1
U1625,P01891,0.62782836,0,2
U1625,P02301,0.6095892,0,3
U1625,P03690,0.56590694,1,4
U1625,P02860,0.5300187,1,5
U1625,P03896,0.52712536,1,6
U1625,P02148,0.4919594,1,7
U1625,P00536,0.39967525,0,8
U1625,P04767,0.39183795,0,9
U1625,P04059,0.36784378,0,10
U1626,P03328,0.642255,1,1
U1626,P01626,0.61166805,1,2
U1626,P02886,0.49963728,1,3
U1626,P02143,0.47021678,0,4
U1626,P02310,0.3763433,1,5
U1626,P02646,0.37583664,0,6
U1626,P03604,0.3333227,0,7
U1626,P02250,0.32934234,0,8
U1626,P00542,0.22844191,0,9
U1627,P03063,0.78072023,1,1
U1627,P01930,0.69185156,1,2
U1627,P02008,0.6561032,1,3
U1627,P03486,0.63815826,1,4
U1627,P03192,0.635271,1,5
U1627,P01354,0.6282682,1,6
U1627,P01919,0.56699806,1,7
U1627,P04976,0.53840834,1,8
U1627,P02157,0.50718445,1,9
U1627,P03309,0.45727402,0,10
U1628,P01407,0.7673249,1,1
U1628,P03185,0.76072556,1,2
U1628,P00918,0.67482394,1,3
U1628,P02332,0.66374516,1,4
U1628,P01044,0.6161846,0,5
U1628,P03024,0.5565933,1,6
U1628,P03482,0.53623825,1,7
U1628,P04767,0.42445529,1,8
U1628,P01244,0.32941005,0,9
U1629,P02061,0.84319735,1,1
U1629,P04917,0.7296815,1,2
U1629,P00284,0.7274735,1,3
U1629,P01103,0.7104438,1,4
U1629,P01258,0.5220597,1,5
U1629,P01414,0.51929706,1,6
U1629,P02297,0.51189363,1,7
U1629,P02838,0.49642316,0,8
U1629,P04667,0.39365762,1,9
U1629,P01107,0.30818594,0,10
U1630,P02962,0.86514986,1,1
U1630,P01472,0.8013313,1,2
U1630,P02206,0.7191653,1,3
U1630,P01998,0.71003777,1,4
U1630,P00910,0.68793935,1,5
U1630,P03365,0.6240646,1,6
U1630,P02883,0.6188803,1,7
U1630,P04828,0.5670629,1,8
U1630,P04848,0.5247031,1,9
U1630,P03426,0.5230717,1,10
U1631,P03364,0.82402694,1,1
U1631,P00834,0.6120106,1,2
U1631,P02278,0.5885966,0,3
U1631,P01442,0.5011031,0,4
U1631,P04432,0.4986926,0,5
U1631,P03185,0.41474855,0,6
U1631,P03253,0.3202065,1,7
U1631,P00112,0.31844753,0,8
U1631,P00076,0.31649733,0,9
U1631,P00064,0.29496327,0,10
U1632,P00468,0.7275634,1,1
U1632,P00341,0.644835,1,2
U1632,P01146,0.6063085,0,3
U1632,P00982,0.5002674,0,4
U1632,P04523,0.4384159,0,5
U1632,P00088,0.42861724,1,6
U1632,P01594,0.3243423,0,7
U1632,P04724,0.27133423,0,8
U1632,P02699,0.18213028,0,9
U1633,P02242,0.67446136,1,1
U1633,P04338,0.5473422,0,2
U1633,P00712,0.49575344,0,3
U1633,P01992,0.44602558,1,4
U1633,P02539,0.44343632,0,5
U1633,P01147,0.361969,1,6
U1633,P00962,0.21279761,1,7
U1634,P00832,0.6868619,1,1
U1634,P00130,0.5997995,1,2
U1634,P01997,0.55096465,1,3
U1634,P02644,0.5430282,0,4
U1634,P02818,0.537717,0,5
U1634,P04801,0.5315417,0,6
U1634,P00309,0.5305288,0,7
U1634,P00636,0.49355215,1,8
U1634,P00931,0.4454207,0,9
U1634,P01800,0.44117272,0,10
U1635,P00621,0.76866436,1,1
U1635,P00045,0.73966104,1,2
U1635,P01369,0.6727001,1,3
U1635,P01403,0.56651664,0,4
U1635,P01188,0.5381122,0,5
U1635,P04682,0.51648694,1,6
U1635,P01419,0.4932913,1,7
U1635,P02703,0.30351433,0,8
U1636,P00833,0.6623936,1,1
U1636,P01202,0.63194895,1,2
U1636,P01304,0.49579293,0,3
U1636,P00847,0.42702764,0,4
U1636,P02405,0.42612565,0,5
U1636,P03397,0.21612059,0,6
U1637,P00668,0.81241727,1,1
U1637,P03506,0.7146903,0,2
U1637,P04047,0.70097697,1,3
U1637,P00760,0.6269459,1,4
U1637,P04650,0.51411384,1,5
U1637,P02188,0.36833733,0,6
U1637,P01857,0.28503078,1,7
U1638,P01332,0.667466,1,1
U1638,P01427,0.6616635,0,2
U1638,P02832,0.4515136,1,3
U1638,P04088,0.43222228,0,4
U1638,P03866,0.43149275,1,5
U1638,P03848,0.41652083,1,6
U1638,P02971,0.24805602,0,7
U1639,P03756,0.7290016,1,1
U1639,P00734,0.6969726,1,2
U1639,P02045,0.6434867,0,3
U1639,P02943,0.6124919,0,4
U1639,P00157,0.44191745,0,5
U1639,P02024,0.4275243,1,6
U1639,P03937,0.4008566,0,7
U1639,P03826,0.25778586,1,8
U1639,P03286,0.23486806,0,9
U1640,P02775,0.6753219,1,1
U1640,P02982,0.54013115,1,2
U1640,P02914,0.47509134,1,3
U1640,P04822,0.39596555,0,4
U1640,P03791,0.39063498,0,5
U1640,P04752,0.35735273,1,6
U1640,P01875,0.24082151,0,7
U1641,P02020,0.8250774,1,1
U1641,P03372,0.74494326,1,2
U1641,P00434,0.6869306,0,3
U1641,P03278,0.64106375,1,4
U1641,P00437,0.62629366,0,5
U1641,P03418,0.6142615,1,6
U1641,P03855,0.5577269,1,7
U1641,P04093,0.5546607,0,8
U1641,P03496,0.5467898,1,9
U1641,P02505,0.51326025,1,10
U1642,P02955,0.74391705,0,1
U1642,P02525,0.7111193,1,2
U1642,P04446,0.7028606,1,3
U1642,P04081,0.69507265,1,4
U1642,P02344,0.6731393,1,5
U1642,P01972,0.54903936,0,6
U1642,P01234,0.48336387,1,7
U1642,P02160,0.39907023,0,8
U1642,P04912,0.35162982,0,9
U1642,P01279,0.12197774,0,10
U1643,P01746,0.6807153,1,1
U1643,P02522,0.6491925,1,2
U1643,P00634,0.5757065,0,3
U1643,P04970,0.4874027,0,4
U1643,P01176,0.4667237,1,5
U1643,P04896,0.44487825,0,6
U1643,P02190,0.41035157,0,7
U1643,P02974,0.40263513,0,8
U1643,P02857,0.31540883,0,9
U1643,P03403,0.22204496,0,10
U1644,P04804,0.7112605,1,1
U1644,P00043,0.659786,1,2
U1644,P02108,0.61244375,0,3
U1644,P04275,0.6024373,1,4
U1644,P01185,0.5876131,0,5
U1644,P04364,0.54409647,0,6
U1644,P03388,0.42124587,0,7
U1644,P01950,0.28741172,0,8
U1644,P04612,0.22574884,0,9
U1645,P04381,0.7511997,1,1
U1645,P03272,0.71208364,1,2
U1645,P01218,0.6982599,1,3
U1645,P01157,0.68036854,1,4
U1645,P01268,0.6626547,0,5
U1645,P01296,0.6249655,1,6
U1645,P01515,0.6061105,0,7
U1645,P01975,0.5903604,1,8
U1645,P01559,0.5574918,1,9
U1645,P01299,0.52486265,0,10
U1646,P02900,0.8160238,1,1
U1646,P02068,0.683215,1,2
U1646,P03569,0.6831621,1,3
U1646,P04079,0.64576715,1,4
U1646,P02383,0.60056716,0,5
U1646,P03197,0.59664756,1,6
U1646,P01497,0.5815948,0,7
U1646,P03701,0.5670578,0,8
U1646,P04205,0.41480327,1,9
U1646,P00859,0.40976542,1,10
U1647,P01932,0.7203002,1,1
U1647,P01603,0.66328,0,2
U1647,P01985,0.60937744,1,3
U1647,P01630,0.49879313,0,4
U1647,P01034,0.47915336,0,5
U1647,P04312,0.47626457,0,6
U1647,P01580,0.37874404,0,7
U1647,P01116,0.30125734,0,8
U1648,P03077,0.7508286,1,1
U1648,P04844,0.66580695,1,2
U1648,P02981,0.66187733,1,3
U1648,P02989,0.55803704,1,4
U1648,P03935,0.5413343,0,5
U1648,P02499,0.53017426,0,6
U1648,P04659,0.5034694,0,7
U1648,P00911,0.46688402,1,8
U1648,P02330,0.38340262,0,9
U1648,P03794,0.354277,0,10
U1649,P01251,0.8037644,1,1
U1649,P00503,0.77245224,1,2
U1649,P02014,0.63753444,0,3
U1649,P02749,0.6093477,1,4
U1649,P03302,0.50889415,0,5
U1649,P03485,0.35061148,0,6
U1649,P00598,0.34124997,1,7
U1650,P02079,0.7284521,1,1
U1650,P02458,0.6916705,1,2
U1650,P01394,0.6687645,1,3
U1650,P00980,0.6488345,1,4
U1650,P00195,0.6482432,0,5
U1650,P02082,0.61958367,0,6
U1650,P01382,0.6071802,1,7
U1650,P04104,0.6015025,1,8
U1650,P04412,0.57518804,0,9
U1650,P02319,0.22587162,0,10
U1651,P02187,0.5962805,1,1
U1651,P02903,0.50886786,0,2
U1651,P02880,0.46457496,1,3
U1651,P04596,0.45039275,0,4
U1651,P04905,0.4375172,1,5
U1651,P03941,0.4139903,0,6
U1651,P03914,0.38614297,0,7
U1651,P01187,0.3506904,1,8
U1651,P02663,0.18399517,0,9
U1652,P00906,0.8210456,1,1
U1652,P00584,0.6777263,0,2
U1652,P04655,0.6595361,1,3
U1652,P04932,0.62465304,1,4
U1652,P03708,0.5928758,1,5
U1652,P04096,0.58873516,1,6
U1652,P00679,0.4993497,1,7
U1652,P02722,0.49009678,1,8
U1652,P04310,0.45518115,0,9
U1652,P02914,0.41779578,0,10
U1653,P03238,0.7870247,1,1
U1653,P02182,0.5608939,0,2
U1653,P03686,0.5039647,1,3
U1653,P04993,0.44331357,1,4
U1653,P00968,0.42261097,0,5
U1653,P01677,0.3040198,0,6
U1653,P01291,0.2883645,0,7
U1653,P00932,0.17871378,0,8
U1654,P02127,0.61895794,1,1
U1654,P00638,0.6138409,1,2
U1654,P04110,0.5806454,1,3
U1654,P02550,0.5669351,1,4
U1654,P03048,0.5065355,1,5
U1654,P01273,0.3710753,0,6
U1654,P02650,0.35337394,0,7
U1654,P04377,0.3011033,0,8
U1654,P00707,0.29100862,0,9
U1655,P01573,0.8149546,1,1
U1655,P03969,0.70937437,1,2
U1655,P02290,0.6135423,1,3
U1655,P04507,0.57077754,0,4
U1655,P03359,0.49071178,0,5
U1655,P04543,0.47523022,0,6
U1655,P01552,0.45658535,0,7
U1655,P00215,0.32648262,0,8
U1655,P04316,0.2966891,0,9
U1655,P04407,0.2621483,0,10
U1656,P00022,0.78200626,1,1
U1656,P01980,0.7286428,1,2
U1656,P03096,0.54992723,1,3
U1656,P02805,0.45628726,1,4
U1656,P03330,0.30387798,0,5
U1656,P00018,0.28912798,1,6
U1656,P00173,0.259797,0,7
U1657,P00380,0.68660676,1,1
U1657,P03976,0.6795983,1,2
U1657,P03383,0.6628522,1,3
U1657,P03159,0.59400207,1,4
U1657,P00015,0.56027853,1,5
U1657,P00756,0.43885082,0,6
U1657,P02856,0.43019915,0,7
U1657,P04266,0.23398167,0,8
U1657,P04307,0.22820516,0,9
U1658,P00891,0.81087285,1,1
U1658,P01630,0.725157,1,2
U1658,P04317,0.71014404,1,3
U1658,P04651,0.6630887,1,4
U1658,P01687,0.6278983,0,5
U1658,P03126,0.5717762,1,6
U1658,P03100,0.56896025,0,7
U1658,P00924,0.51238555,1,8
U1658,P04130,0.38689116,0,9
U1658,P03955,0.33477336,1,10
U1659,P03298,0.7610843,1,1
U1659,P03683,0.7324908,1,2
U1659,P02451,0.65565526,0,3
U1659,P04489,0.6309388,1,4
U1659,P04684,0.6222762,1,5
U1659,P00610,0.55534613,1,6
U1659,P04570,0.49171624,1,7
U1659,P02681,0.46340472,0,8
U1659,P02639,0.4376313,0,9
U1659,P00862,0.3008932,0,10
U1660,P00402,0.7204378,0,1
U1660,P04112,0.64192176,1,2
U1660,P00612,0.55599916,0,3
U1660,P02315,0.43136752,1,4
U1660,P02185,0.37622818,0,5
U1660,P00569,0.29722512,0,6
U1661,P01038,0.74481016,0,1
U1661,P03515,0.67841893,1,2
U1661,P02959,0.6363974,1,3
U1661,P00957,0.63131243,0,4
U1661,P03077,0.61719525,1,5
U1661,P02908,0.5544323,0,6
U1661,P03410,0.39600632,0,7
U1661,P00115,0.387067,1,8
U1661,P04464,0.35819694,0,9
U1662,P00708,0.75273275,1,1
U1662,P03894,0.72527665,1,2
U1662,P03061,0.6576024,1,3
U1662,P00159,0.5927181,1,4
U1662,P01333,0.46239197,0,5
U1662,P02769,0.44035196,0,6
U1662,P01734,0.4306787,1,7
U1662,P01107,0.4242419,0,8
U1662,P04857,0.40521285,1,9
U1662,P00008,0.38841817,1,10
U1663,P04647,0.6367417,1,1
U1663,P02768,0.6317072,1,2
U1663,P02259,0.61791503,1,3
U1663,P01934,0.54927754,1,4
U1663,P04094,0.50033003,1,5
U1663,P04530,0.49909434,0,6
U1663,P02061,0.45881885,0,7
U1663,P02857,0.42584163,0,8
U1663,P04887,0.40045893,0,9
U1663,P01464,0.39417988,0,10
U1664,P03826,0.63365763,0,1
U1664,P00928,0.5975676,0,2
U1664,P02544,0.58686286,0,3
U1664,P00741,0.4538958,1,4
U1664,P04323,0.42788023,1,5
U1664,P01400,0.39419827,0,6
U1664,P03198,0.37029082,0,7
U1664,P03008,0.36960334,0,8
U1664,P01905,0.26382056,1,9
U1664,P03575,0.1648066,0,10
U1665,P00365,0.73479915,0,1
U1665,P01807,0.6465948,1,2
U1665,P04570,0.6162204,1,3
U1665,P01616,0.6038949,1,4
U1665,P03509,0.40796947,0,5
U1666,P03137,0.6636102,1,1
U1666,P02203,0.6529634,1,2
U1666,P02854,0.6248409,0,3
U1666,P01230,0.6189061,1,4
U1666,P04348,0.58608913,1,5
U1666,P00339,0.5505767,1,6
U1666,P00554,0.5186469,0,7
U1666,P00501,0.5138498,1,8
U1666,P01214,0.4844172,0,9
U1666,P03455,0.48425758,1,10
U1667,P04843,0.7414396,1,1
U1667,P03922,0.70243585,1,2
U1667,P04765,0.4773343,0,3
U1667,P00874,0.47020417,0,4
U1667,P01634,0.45979255,0,5
U1667,P04162,0.4460839,0,6
U1667,P00706,0.43182245,0,7
U1667,P02512,0.4271512,0,8
U1667,P04913,0.17956859,0,9
U1668,P01162,0.6194577,1,1
U1668,P01606,0.6090957,0,2
U1668,P00763,0.5832829,1,3
U1668,P02033,0.57732767,1,4
U1668,P02038,0.5721596,0,5
U1668,P02825,0.53634053,0,6
U1668,P04943,0.53157395,1,7
U1668,P03720,0.52982575,1,8
U1668,P04075,0.5094953,0,9
U1668,P04439,0.47864282,0,10
U1669,P00353,0.6704617,1,1
U1669,P01037,0.44719127,1,2
U1669,P03544,0.37517807,0,3
U1670,P01029,0.77375376,0,1
U1670,P00683,0.71414423,1,2
U1670,P03655,0.66373885,0,3
U1670,P03384,0.6260936,1,4
U1670,P02990,0.6248678,0,5
U1670,P00687,0.6110606,1,6
U1670,P02829,0.58543485,1,7
U1670,P02388,0.5587574,1,8
U1670,P04320,0.5577643,1,9
U1670,P00878,0.5334567,1,10
U1671,P00833,0.7951631,1,1
U1671,P00544,0.7321804,1,2
U1671,P00077,0.7170314,1,3
U1671,P03479,0.6668672,0,4
U1671,P04377,0.663215,1,5
U1671,P01354,0.4150386,1,6
U1671,P04638,0.41128165,1,7
U1671,P03578,0.15988302,0,8
U1672,P01965,0.7889573,1,1
U1672,P04100,0.7636497,1,2
U1672,P03268,0.7524469,1,3
U1672,P01667,0.69063437,1,4
U1672,P01506,0.61216146,1,5
U1672,P01748,0.57641804,0,6
U1672,P03818,0.57108414,1,7
U1672,P00172,0.5661548,0,8
U1672,P03870,0.5632084,0,9
U1672,P02182,0.56008977,1,10
U1673,P04562,0.5713682,0,1
U1673,P02665,0.5406171,1,2
U1673,P04128,0.50077385,1,3
U1673,P04880,0.2599422,0,4
U1673,P00847,0.13754806,0,5
U1674,P02438,0.5762087,1,1
U1674,P02507,0.55563784,1,2
U1674,P01790,0.543229,1,3
U1674,P04416,0.51431406,0,4
U1674,P03673,0.49820065,1,5
U1674,P01785,0.48376605,0,6
U1674,P04708,0.47173077,1,7
U1674,P04451,0.44694257,0,8
U1674,P01553,0.4344951,0,9
U1674,P03366,0.2025254,0,10
U1675,P03834,0.6261895,1,1
U1675,P00322,0.61296046,1,2
U1675,P04733,0.57990575,1,3
U1675,P00242,0.5500903,1,4
U1675,P00575,0.5319729,0,5
U1675,P00272,0.530773,1,6
U1675,P01547,0.46958792,1,7
U1675,P01466,0.4669677,0,8
U1675,P00458,0.4473453,0,9
U1675,P04051,0.40633994,1,10
U1676,P04689,0.78759146,1,1
U1676,P04277,0.76953983,1,2
U1676,P02134,0.6380142,1,3
U1676,P04865,0.6091352,0,4
U1676,P04423,0.5992831,1,5
U1676,P03669,0.5568732,1,6
U1676,P02962,0.5426901,1,7
U1676,P01338,0.48732954,1,8
U1676,P01808,0.4763931,0,9
U1676,P04655,0.47417307,0,10
U1677,P04239,0.7704393,1,1
U1677,P00830,0.68672067,1,2
U1677,P04027,0.65277666,1,3
U1677,P02602,0.625288,1,4
U1677,P03736,0.61725384,1,5
U1677,P00830,0.59614,0,6
U1677,P00480,0.5798576,1,7
U1677,P03217,0.5560069,1,8
U1677,P03555,0.52971053,0,9
U1677,P02600,0.4876482,0,10
U1678,P04701,0.6157641,0,1
U1678,P00993,0.61145717,1,2
U1678,P03019,0.55609083,1,3
U1678,P04294,0.5544699,0,4
U1678,P03047,0.54924434,0,5
U1678,P02456,0.48742107,0,6
U1678,P01505,0.47741514,0,7
U1678,P00846,0.39580208,1,8
U1678,P02680,0.37784532,0,9
U1678,P04495,0.37759933,1,10
U1679,P04956,0.80273056,0,1
U1679,P04340,0.68155897,1,2
U1679,P04232,0.6633032,1,3
U1679,P03256,0.5884243,0,4
U1679,P00976,0.5585316,1,5
U1679,P02626,0.34636673,0,6
U1679,P04103,0.31351542,0,7
U1680,P01646,0.7708423,1,1
U1680,P02329,0.73718137,1,2
U1680,P02078,0.7090831,1,3
U1680,P01209,0.6929061,0,4
U1680,P01202,0.6472013,1,5
U1680,P02046,0.543549,1,6
U1680,P01289,0.5065046,0,7
U1680,P00350,0.48559618,0,8
U1680,P02877,0.4617212,1,9
U1680,P04805,0.22813822,0,10
U1681,P03461,0.6767176,1,1
U1681,P01057,0.5653697,0,2
U1681,P03013,0.5587772,0,3
U1681,P04858,0.5384489,0,4
U1681,P03052,0.439053,0,5
U1681,P02913,0.43082133,0,6
U1681,P01675,0.4073346,1,7
U1681,P00748,0.35640767,1,8
U1681,P04234,0.3187789,0,9
U1681,P04160,0.29244703,0,10
U1682,P01237,0.8384041,1,1
U1682,P01444,0.6531424,1,2
U1682,P00611,0.63031495,1,3
U1682,P03590,0.6208296,1,4
U1682,P02298,0.56780076,1,5
U1682,P02577,0.5499787,1,6
U1682,P01276,0.5113706,1,7
U1682,P01539,0.5056943,1,8
U1682,P04961,0.5052749,1,9
U1682,P03092,0.37006718,1,10
U1683,P04634,0.72725743,0,1
U1683,P02546,0.7080062,1,2
U1683,P03462,0.5593698,0,3
U1683,P02820,0.549157,1,4
U1683,P03606,0.53101504,0,5
U1683,P01720,0.516181,0,6
U1683,P03786,0.49348357,0,7
U1683,P04143,0.41043818,0,8
U1683,P03210,0.35700646,0,9
U1684,P02216,0.772044,1,1
U1684,P02557,0.62686837,1,2
U1684,P02739,0.6172157,0,3
U1684,P03644,0.5272368,1,4
U1684,P00479,0.4294804,0,5
U1684,P03940,0.33689812,0,6
U1684,P02332,0.15601878,0,7
U1684,P02410,0.121119745,0,8
U1684,P04057,0.07729104,0,9
U1685,P01539,0.78724784,1,1
U1685,P03005,0.77203715,1,2
U1685,P00190,0.7696353,1,3
U1685,P02858,0.6748511,1,4
U1685,P04866,0.6728807,1,5
U1685,P03729,0.66593,1,6
U1685,P00388,0.5714885,1,7
U1685,P01029,0.5451257,1,8
U1685,P00620,0.5172212,1,9
U1685,P03455,0.49965084,0,10
U1686,P01178,0.70685536,1,1
U1686,P02433,0.64196384,0,2
U1686,P01571,0.62741476,1,3
U1686,P01925,0.62424344,1,4
U1686,P02714,0.5768575,1,5
U1686,P04992,0.43750647,1,6
U1686,P00812,0.37329614,0,7
U1686,P02676,0.35439748,0,8
U1686,P03329,0.27545103,0,9
U1687,P02934,0.8672642,1,1
U1687,P01269,0.79346657,1,2
U1687,P02745,0.66061205,0,3
U1687,P03974,0.6581204,1,4
U1687,P04168,0.6451365,1,5
U1687,P04499,0.6300698,1,6
U1687,P03319,0.6278489,1,7
U1687,P04842,0.5791009,0,8
U1687,P00094,0.4392243,0,9
U1687,P04168,0.4344005,0,10
U1688,P00480,0.7723938,1,1
U1688,P03752,0.74098706,1,2
U1688,P03890,0.7368785,1,3
U1688,P03478,0.58431315,1,4
U1688,P04483,0.56953764,0,5
U1688,P04647,0.5455258,0,6
U1688,P02523,0.52672195,0,7
U1688,P04313,0.5229053,1,8
U1688,P03848,0.45792085,0,9
U1688,P03522,0.45119458,0,10
U1689,P03772,0.7947584,1,1
U1689,P04514,0.7502216,1,2
U1689,P01331,0.70112777,1,3
U1689,P00942,0.58956283,0,4
U1689,P02704,0.5393098,1,5
U1689,P03154,0.52041453,0,6
U1689,P00252,0.4645267,0,7
U1689,P00217,0.43370205,1,8
U1689,P02540,0.42622498,0,9
U1689,P04156,0.42291957,0,10
U1690,P00173,0.59687704,1,1
U1690,P04707,0.54221696,1,2
U1690,P04166,0.44041106,1,3
U1690,P02677,0.38809136,0,4
U1690,P01103,0.37979966,0,5
U1690,P00525,0.21033868,0,6
U1690,P01988,0.16928442,0,7
U1691,P03673,0.69859624,1,1
U1691,P04482,0.6154106,1,2
U1691,P02380,0.613165,1,3
U1691,P02264,0.6016357,1,4
U1691,P04134,0.5286379,1,5
U1691,P02824,0.5096149,1,6
U1691,P04807,0.3915977,0,7
U1691,P01625,0.37560862,1,8
U1692,P01297,0.82509655,1,1
U1692,P01563,0.7894502,1,2
U1692,P01081,0.76598525,1,3
U1692,P01921,0.5548256,1,4
U1692,P04247,0.5207913,1,5
U1692,P02690,0.49858755,0,6
U1692,P04379,0.48742762,1,7
U1692,P04282,0.41590008,1,8
U1692,P00858,0.25064042,0,9
U1693,P04898,0.6885961,1,1
U1693,P02422,0.64606047,1,2
U1693,P01876,0.45362738,0,3
U1693,P02851,0.39997482,1,4
U1694,P00727,0.7917168,1,1
U1694,P01098,0.7078402,1,2
U1694,P03586,0.6047199,1,3
U1694,P04066,0.46890736,0,4
U1694,P03385,0.41775292,0,5
U1694,P01323,0.26112822,1,6
U1695,P00095,0.80344087,1,1
U1695,P03021,0.71597606,1,2
U1695,P02241,0.6330139,1,3
U1695,P02863,0.6006641,0,4
U1695,P03167,0.56030816,1,5
U1695,P00562,0.5437604,1,6
U1695,P02354,0.51753443,1,7
U1695,P00173,0.5131749,1,8
U1695,P03476,0.50039905,1,9
U1695,P03626,0.49543375,0,10
U1696,P01947,0.8242033,1,1
U1696,P01049,0.7928025,1,2
U1696,P02170,0.76587886,1,3
U1696,P01105,0.66948956,1,4
U1696,P01285,0.65838724,1,5
U1696,P04168,0.48846406,0,6
U1696,P01692,0.41477218,0,7
U1696,P03636,0.3573324,0,8
U1697,P03692,0.7258119,1,1
U1697,P04493,0.63334256,0,2
U1697,P01385,0.6189645,1,3
U1697,P01078,0.61494714,1,4
U1697,P01420,0.5939984,1,5
U1697,P03507,0.59282035,1,6
U1697,P02526,0.5346857,1,7
U1697,P03931,0.49429074,0,8
U1698,P00669,0.7652056,1,1
U1698,P02744,0.723228,1,2
U1698,P03368,0.7004961,1,3
U1698,P00173,0.6703181,1,4
U1698,P04872,0.6255815,1,5
U1698,P04348,0.61766833,0,6
U1698,P01010,0.5331642,0,7
U1698,P04100,0.5094996,0,8
U1698,P04858,0.49321368,1,9
U1698,P00112,0.45717534,0,10
U1699,P02090,0.7353274,1,1
U1699,P02875,0.67655003,0,2
U1699,P00887,0.65611976,1,3
U1699,P03715,0.63543165,1,4
U1699,P01127,0.6228973,1,5
U1699,P00121,0.5797256,1,6
U1699,P00451,0.523695,1,7
U1699,P01620,0.52254826,0,8
U1699,P01802,0.5153193,0,9
U1699,P02416,0.50761896,1,10
U1700,P02130,0.7606125,1,1
U1700,P01073,0.57042366,0,2
U1700,P01875,0.55938375,1,3
U1700,P04110,0.5148818,1,4
U1700,P04381,0.41821998,0,5
U1700,P02210,0.4045474,1,6
U1700,P03226,0.4008409,0,7
U1701,P03207,0.73502576,1,1
U1701,P02685,0.6589879,1,2
U1701,P00918,0.65259206,1,3
U1701,P01095,0.644854,1,4
